date,years_exp,cid,cfcontrol,leg_totalbills,state,amtsumlag_1,amtsumfwd_1,billsumfwd_1,billsum,amtsum
2010,8,N00024760,0.0,7.0,GA,295.858,410.5,5.0,0.0,327.8119999999999
2012,10,N00024760,0.0,5.0,GA,410.5,340.04,5.0,1.0,447.494
2014,12,N00024760,-1.0960471204188482,4.0,GA,340.04,0.0,0.0,1.0,19.1
2005,3,N00024871,0.0,6.0,GA,0.0,456.66,0.0,0.0,364.004
2008,6,N00024871,0.0,1.0,GA,439.226,281.881,0.0,0.0,823.5889999999997
2012,10,N00024871,0.0,1.0,GA,349.86,373.191,0.0,0.0,455.26
2005,3,N00024866,0.0,6.0,GU,0.0,6.0,0.0,0.0,5.5
2006,4,N00024866,0.0,2.0,GU,5.5,13.25,0.0,0.0,6.0
2008,6,N00024866,0.0,12.0,GU,13.25,25.4,3.0,0.0,34.6
2010,8,N00024866,0.0,6.0,GU,25.4,7.255,1.0,0.0,19.0
2012,10,N00024866,0.0,2.0,GU,7.255,5.0,2.0,0.0,26.75
2014,12,N00024866,0.0,3.0,GU,5.0,0.0,0.0,0.0,23.5
2005,3,N00025237,0.0,12.0,IA,0.0,210.092,0.0,0.0,165.89
2006,4,N00025237,0.0,2.0,IA,165.89,163.319,1.0,0.0,210.092
2008,6,N00025237,0.0,4.0,IA,163.319,125.58,1.0,0.0,208.39700000000002
2010,8,N00025237,0.0,2.0,IA,125.58,214.62599999999998,6.0,0.0,234.28
2012,10,N00025237,0.0,4.0,IA,214.62599999999998,122.245,3.0,0.0,750.091
2014,12,N00025237,0.0,1.0,IA,122.245,0.0,0.0,0.0,358.00699999999995
2005,3,N00024813,0.0,18.0,IL,0.0,351.596,0.0,0.0,301.278
2006,4,N00024813,0.0,6.0,IL,301.278,610.702,5.0,0.0,351.596
2008,6,N00024813,0.0,6.0,IL,610.702,0.0,0.0,0.0,625.936
2005,3,N00025464,0.0,2.0,LA,0.0,290.58799999999997,0.0,0.0,351.95300000000015
2006,4,N00025464,0.0,2.0,LA,351.95300000000015,126.03299999999999,0.0,0.0,290.58799999999997
2008,6,N00025464,0.0,3.0,LA,126.03299999999999,180.924,0.0,0.0,170.00400000000005
2010,8,N00025464,0.0,1.0,LA,180.924,194.0,0.0,0.0,239.13299999999998
2005,3,N00025482,0.0,4.0,MD,0.0,202.90400000000002,0.0,0.0,206.528
2006,4,N00025482,0.0,1.0,MD,206.528,248.56900000000002,0.0,0.0,202.90400000000002
2008,6,N00025482,0.0,2.0,MD,248.56900000000002,256.425,0.0,0.0,290.436
2010,8,N00025482,0.0,4.0,MD,256.425,325.814,0.0,0.0,277.093
2012,10,N00025482,0.0,8.0,MD,325.814,392.166,0.0,0.0,441.56
2005,3,N00013820,0.0,6.0,MD,0.0,307.82599999999996,0.0,0.0,175.25099999999995
2006,4,N00013820,0.0,1.0,MD,175.25099999999995,516.382,5.0,0.0,307.82599999999996
2008,6,N00013820,0.0,5.0,MD,516.382,375.409,3.0,0.0,468.035
2010,8,N00013820,0.0,6.0,MD,375.409,243.926,2.0,1.0,558.812
2012,10,N00013820,0.0,4.0,MD,243.926,296.0,2.0,2.0,555.5369999999998
2014,12,N00013820,0.0,7.0,MD,296.0,0.0,0.0,2.0,440.116
2005,3,N00024770,0.0,12.0,ME,0.0,282.64099999999996,0.0,0.0,233.0
2006,4,N00024770,0.0,4.0,ME,233.0,260.306,4.0,0.0,282.64099999999996
2008,6,N00024770,0.0,7.0,ME,260.306,483.81,0.0,0.0,332.6690000000001
2010,8,N00024770,0.0,3.0,ME,483.81,362.274,2.0,0.0,382.025
2012,10,N00024770,0.0,5.0,ME,362.274,165.34099999999995,2.0,0.0,426.284
2014,12,N00024770,0.0,3.0,ME,165.34099999999995,0.0,0.0,0.0,7.638
2005,3,N00009795,0.0,3.0,MI,0.0,214.158,0.0,0.0,224.733
2006,4,N00009795,0.0,5.0,MI,224.733,230.551,0.0,0.0,214.158
2008,6,N00009795,0.0,1.0,MI,230.551,251.329,0.0,0.0,196.79
2010,8,N00009795,0.0,2.0,MI,251.329,211.8,1.0,0.0,241.16299999999998
2012,10,N00009795,0.0,6.0,MI,211.8,265.151,1.0,0.0,265.02299999999997
2014,12,N00009795,0.0,4.0,MI,265.151,0.0,0.0,0.0,254.02900000000002
2005,3,N00013808,0.0,4.0,MI,0.0,228.696,0.0,0.0,129.862
2006,4,N00013808,0.0,1.0,MI,129.862,193.238,0.0,0.0,228.696
2008,6,N00013808,0.0,9.0,MI,193.238,454.213,1.0,0.0,484.42199999999997
2010,8,N00013808,0.0,3.0,MI,454.213,677.602,1.0,0.0,299.913
2005,3,N00004436,0.0,7.0,MN,0.0,354.842,0.0,0.0,267.086
2006,4,N00004436,0.0,1.0,MN,267.086,230.389,0.0,0.0,354.842
2008,6,N00004436,0.0,1.0,MN,230.389,279.2,1.0,0.0,366.856
2012,10,N00004436,0.0,4.0,MN,443.7,588.173,2.0,2.0,629.802
2014,12,N00004436,0.0,4.0,MN,588.173,0.0,0.0,2.0,652.372
2005,3,N00025093,0.0,3.0,NC,0.0,540.941,0.0,0.0,174.708
2008,6,N00025093,0.0,6.0,NC,268.817,160.52100000000004,2.0,0.0,186.373
2010,8,N00025093,0.0,5.0,NC,160.52100000000004,130.5,0.0,0.0,301.0420000000001
2012,10,N00025093,0.0,1.0,NC,130.5,0.0,0.0,0.0,2.4
2005,0,N00000743,0.0,14.0,NJ,0.0,286.69599999999997,0.0,0.0,141.467
2006,0,N00000743,0.0,7.0,NJ,141.467,153.006,2.0,0.0,286.69599999999997
2008,0,N00000743,0.0,15.0,NJ,153.006,265.9,1.0,0.0,426.221
2010,0,N00000743,0.0,9.0,NJ,265.9,484.584,4.0,1.0,440.28
2012,0,N00000743,0.0,4.0,NJ,484.584,484.111,6.0,0.0,473.61300000000006
2014,0,N00000743,0.0,5.0,NJ,484.111,0.0,0.0,4.0,513.094
2005,3,N00012672,0.0,8.0,NM,0.0,254.452,0.0,0.0,308.041
2006,4,N00012672,0.0,20.0,NM,308.041,741.331,1.0,0.0,254.452
2008,6,N00012672,0.0,9.0,NM,741.331,102.5,0.0,0.0,891.581
2012,8,N00012672,0.0,5.0,NM,191.425,192.673,0.0,0.0,215.821
2014,10,N00012672,0.0,5.0,NM,192.673,0.0,0.0,1.0,346.288
2005,3,N00012560,0.0,12.0,NV,0.0,897.802,0.0,0.0,564.148
2006,4,N00012560,0.0,6.0,NV,564.148,632.184,2.0,0.0,897.802
2008,6,N00012560,0.0,5.0,NV,632.184,3.383,0.0,0.0,1247.662
2005,3,N00025413,0.0,6.0,NY,0.0,239.671,0.0,0.0,264.8
2008,6,N00025413,0.0,2.0,NY,239.65,389.904,1.0,0.0,290.754
2010,8,N00025413,0.0,14.0,NY,389.904,503.111,2.0,1.0,1025.941
2012,10,N00025413,0.0,6.0,NY,503.111,472.855,0.0,0.0,940.064
2014,12,N00025413,0.0,8.0,NY,472.855,0.0,0.0,0.0,968.4939999999999
2005,3,N00025175,0.0,7.0,OH,0.0,336.61300000000006,0.0,0.0,124.53299999999999
2006,4,N00025175,0.0,1.0,OH,124.53299999999999,158.86,0.0,0.0,336.61300000000006
2008,6,N00025175,0.0,4.0,OH,158.86,153.86,0.0,0.0,181.66099999999997
2010,8,N00025175,0.0,4.0,OH,153.86,165.75,0.0,0.0,190.357
2012,10,N00025175,0.0,8.0,OH,165.75,184.278,0.0,0.0,313.092
2014,12,N00025175,0.0,7.0,OH,184.278,0.0,0.0,0.0,347.767
2005,3,N00025726,0.0,6.0,OK,0.0,176.014,0.0,0.0,182.101
2006,4,N00025726,0.0,2.0,OK,182.101,205.045,1.0,0.0,176.014
2008,6,N00025726,0.0,1.0,OK,205.045,143.749,0.0,0.0,245.655
2010,8,N00025726,0.0,5.0,OK,143.749,183.24,0.0,0.0,209.203
2012,10,N00025726,0.0,5.0,OK,183.24,247.00400000000002,1.0,0.0,257.61400000000003
2014,12,N00025726,0.0,4.0,OK,247.00400000000002,0.0,0.0,0.0,346.51199999999994
2005,3,N00025025,0.0,20.0,PA,0.0,1187.308,0.0,0.0,760.693
2006,4,N00025025,0.0,3.0,PA,760.693,563.665,0.0,0.0,1187.308
2008,6,N00025025,0.0,2.0,PA,563.665,188.405,0.0,0.0,645.91
2012,10,N00025025,0.0,40.0,PA,646.617,750.497,3.0,1.0,1000.0930000000001
2014,12,N00025025,0.0,8.0,PA,750.497,0.0,0.0,0.0,27.863000000000003
2005,3,N00024992,0.0,31.0,PA,0.0,427.42699999999996,0.0,0.0,360.14
2006,4,N00024992,0.0,2.0,PA,360.14,349.538,3.0,0.0,427.42699999999996
2008,6,N00024992,0.0,15.0,PA,349.538,426.025,2.0,0.0,623.361
2010,8,N00024992,0.0,1.0,PA,426.025,591.05,3.0,0.0,632.634
2012,10,N00024992,0.0,32.0,PA,591.05,549.28,3.0,0.0,702.37
2005,3,N00013837,0.0,8.0,SC,0.0,239.92700000000002,0.0,0.0,238.83
2008,6,N00013837,0.0,10.0,SC,312.099,81.175,0.0,0.0,318.814
2010,8,N00013837,0.0,1.0,SC,81.175,0.0,0.0,0.0,11.0
2005,3,N00003264,0.0,3.0,TN,0.0,330.754,0.0,0.0,241.149
2006,4,N00003264,0.0,2.0,TN,241.149,264.721,0.0,0.0,330.754
2008,6,N00003264,0.0,1.0,TN,264.721,276.605,0.0,0.0,497.485
2010,8,N00003264,0.0,1.0,TN,276.605,0.5,0.0,0.0,699.742
2005,0,N00003105,0.0,14.0,TN,0.0,351.49,0.0,0.0,200.972
2006,0,N00003105,0.0,2.0,TN,200.972,246.65400000000002,1.0,0.0,351.49
2008,0,N00003105,0.0,5.0,TN,246.65400000000002,300.08,1.0,0.0,324.848
2010,0,N00003105,0.0,3.0,TN,300.08,503.901,4.0,0.0,569.045
2012,0,N00003105,0.0,3.0,TN,503.901,640.887,3.0,0.0,631.259
2014,0,N00003105,0.0,10.0,TN,640.887,0.0,0.0,3.0,619.864
2005,3,N00024922,0.0,7.0,TX,0.0,284.33099999999996,0.0,0.0,308.4240000000001
2006,4,N00024922,0.0,2.0,TX,308.4240000000001,333.519,1.0,0.0,284.33099999999996
2008,6,N00024922,0.0,10.0,TX,333.519,268.2,0.0,0.0,243.672
2010,8,N00024922,0.0,7.0,TX,268.2,773.75,1.0,0.0,452.968
2012,10,N00024922,0.0,1.0,TX,773.75,909.278,0.0,1.0,755.582
2005,3,N00025219,0.0,9.0,TX,0.0,337.142,0.0,0.0,243.92
2006,4,N00025219,0.0,6.0,TX,243.92,354.094,3.0,0.0,337.142
2008,6,N00025219,0.0,11.0,TX,354.094,366.5,1.0,0.0,373.575
2010,8,N00025219,0.0,6.0,TX,366.5,436.25,2.0,0.0,404.756
2012,10,N00025219,0.0,10.0,TX,436.25,456.60400000000004,4.0,1.0,444.09
2014,12,N00025219,0.0,12.0,TX,456.60400000000004,0.0,0.0,4.0,479.07800000000003
2005,3,N00025095,0.0,2.0,TX,0.0,205.322,0.0,0.0,198.518
2006,4,N00025095,0.0,2.0,TX,198.518,165.077,0.0,0.0,205.322
2008,6,N00025095,0.0,1.0,TX,165.077,151.181,0.0,0.0,201.877
2010,8,N00025095,0.0,5.0,TX,151.181,203.25,1.0,0.0,229.101
2012,10,N00025095,0.0,4.0,TX,203.25,220.024,0.0,0.0,248.356
2014,12,N00025095,0.0,2.0,TX,220.024,0.0,0.0,0.0,320.5370000000001
2005,3,N00025292,0.0,6.0,UT,0.0,145.939,0.0,0.0,64.098
2006,4,N00025292,0.0,1.0,UT,64.098,60.05,0.0,0.0,145.939
2008,6,N00025292,0.0,1.0,UT,60.05,58.25,1.0,0.0,110.29899999999999
2010,8,N00025292,0.0,6.0,UT,58.25,76.5,2.0,0.0,112.56700000000001
2012,10,N00025292,0.0,1.0,UT,76.5,137.5,1.0,0.0,181.52700000000002
2014,12,N00025292,0.0,5.0,UT,137.5,0.0,0.0,0.0,267.95
2005,3,N00025280,0.0,7.0,OH,0.0,218.111,0.0,0.0,181.37099999999998
2006,4,N00025280,0.0,4.0,OH,181.37099999999998,310.965,3.0,0.0,218.111
2008,6,N00025280,0.0,3.0,OH,310.965,286.65,1.0,0.0,357.05199999999996
2010,8,N00025280,0.0,3.0,OH,286.65,300.536,0.0,0.0,373.25800000000004
2012,10,N00025280,0.0,3.0,OH,300.536,290.45,1.0,0.0,308.1040000000001
2014,12,N00025280,0.0,1.0,OH,290.45,0.0,0.0,1.0,328.33099999999996
2005,3,N00024870,0.0,5.0,CA,0.0,178.921,0.0,0.0,109.2
2008,6,N00024870,0.0,9.0,CA,172.899,249.65200000000002,3.0,1.0,177.09900000000005
2010,8,N00024870,0.0,14.0,CA,249.65200000000002,417.471,0.0,0.0,303.71299999999997
2012,10,N00024870,0.0,3.0,CA,417.471,491.532,3.0,0.0,300.156
2014,12,N00024870,0.0,3.0,CA,491.532,0.0,0.0,0.0,466.961
2005,3,N00026043,0.0,4.0,TX,0.0,176.287,0.0,0.0,375.119
2006,4,N00026043,0.0,3.0,TX,375.119,204.926,0.0,0.0,176.287
2008,6,N00026043,0.0,5.0,TX,204.926,316.497,0.0,0.0,330.04
2010,8,N00026043,0.0,3.0,TX,316.497,386.83099999999996,0.0,0.0,274.298
2012,10,N00026043,0.0,3.0,TX,386.83099999999996,511.908,3.0,0.0,493.57199999999995
2014,12,N00026043,0.0,6.0,TX,511.908,0.0,0.0,1.0,532.181
2005,2,N00026591,0.0,1.0,KY,0.0,255.47099999999998,0.0,0.0,259.04200000000003
2006,3,N00026591,0.0,3.0,KY,259.04200000000003,283.267,1.0,0.0,255.47099999999998
2010,7,N00026591,0.0,1.0,KY,223.482,419.89,0.0,0.0,624.648
2005,2,N00024773,0.0,13.0,SD,0.0,424.349,0.0,0.0,578.684
2006,3,N00024773,0.0,11.0,SD,578.684,387.07300000000004,6.0,0.0,424.349
2008,5,N00024773,0.0,12.0,SD,387.07300000000004,331.9190000000001,2.0,0.0,444.48699999999997
2010,7,N00024773,0.0,12.0,SD,331.9190000000001,0.0,0.0,0.0,1063.627
2005,2,N00027035,0.0,6.0,NC,0.0,146.78,0.0,0.0,131.835
2006,3,N00027035,0.0,1.0,NC,131.835,257.105,1.0,0.0,146.78
2008,5,N00027035,0.0,1.0,NC,257.105,279.362,0.0,0.0,311.034
2010,7,N00027035,0.0,3.0,NC,279.362,264.974,0.0,0.0,335.6280000000001
2012,9,N00027035,0.0,4.0,NC,264.974,254.0,0.0,0.0,380.48900000000003
2014,11,N00027035,0.0,5.0,NC,254.0,0.0,0.0,0.0,445.99699999999996
2009,5,N00026892,0.0,6.0,CO,512.04,4.0,0.0,0.0,158.45
2008,4,N00009638,0.8216146466758331,5.0,IL,95.988,2611.79,0.0,0.0,93395.87599999999
2009,5,N00026748,0.0,10.0,FL,146.0,0.0,0.0,1.0,30.5
2006,2,N00026341,0.0,2.0,CA,259.007,239.75,1.0,0.0,250.93400000000003
2007,3,N00026341,0.0,8.0,CA,250.93400000000003,331.19199999999995,0.0,1.0,239.75
2008,4,N00026341,0.0,9.0,CA,239.75,279.4,1.0,0.0,331.19199999999995
2010,6,N00026341,0.0,3.0,CA,279.4,301.481,0.0,0.0,736.7769999999997
2012,8,N00026341,0.0,16.0,CA,301.481,274.499,0.0,0.0,458.667
2014,10,N00026341,0.0,4.0,CA,274.499,0.0,0.0,0.0,456.17800000000005
2006,2,N00026431,0.0,4.0,CO,613.175,422.235,3.0,0.0,514.562
2007,3,N00026431,0.0,22.0,CO,514.562,327.341,0.0,3.0,422.235
2008,4,N00026431,0.0,8.0,CO,422.235,377.858,1.0,0.0,327.341
2010,6,N00026431,0.0,9.0,CO,377.858,0.0,0.0,0.0,875.828
2007,3,N00026425,0.0,4.0,FL,186.956,141.546,0.0,1.0,172.924
2010,6,N00026425,0.0,3.0,FL,66.48,162.5,2.0,0.0,150.791
2012,8,N00026425,-0.08636528920515008,5.0,FL,162.5,0.0,0.0,0.0,7049.558000000001
2006,2,N00026106,0.0,3.0,FL,258.24,412.017,2.0,0.0,308.1670000000001
2007,3,N00026106,0.0,4.0,FL,308.1670000000001,559.1759999999998,0.0,2.0,412.017
2008,4,N00026106,0.0,2.0,FL,412.017,442.645,1.0,0.0,559.1759999999998
2012,8,N00026106,0.0,3.0,FL,769.063,73.5,0.0,0.0,52.55
2014,10,N00026106,0.0,3.0,FL,73.5,0.0,0.0,0.0,63.36
2006,2,N00026160,0.0,3.0,GA,506.205,325.02099999999996,1.0,0.0,536.763
2007,3,N00026160,0.0,6.0,GA,536.763,458.899,0.0,1.0,325.02099999999996
2008,4,N00026160,0.0,3.0,GA,325.02099999999996,454.565,1.0,0.0,458.899
2010,6,N00026160,0.0,2.0,GA,454.565,529.057,2.0,0.0,447.045
2012,8,N00026160,0.0,4.0,GA,529.057,678.945,5.0,0.0,642.639
2007,3,N00026163,0.0,3.0,GA,223.975,194.828,0.0,0.0,142.41299999999995
2012,8,N00026163,0.0,2.0,GA,293.157,299.894,1.0,0.0,309.439
2014,10,N00026163,0.0,3.0,GA,299.894,0.0,0.0,1.0,325.35
2006,2,N00026080,0.0,4.0,GA,439.281,638.705,2.0,0.0,902.178
2007,3,N00026080,0.0,11.0,GA,902.178,674.687,0.0,2.0,638.705
2008,4,N00026080,0.0,6.0,GA,638.705,545.617,0.0,0.0,674.687
2010,6,N00026080,0.0,2.0,GA,545.617,711.8580000000003,0.0,0.0,620.341
2012,8,N00026080,0.0,9.0,GA,711.8580000000003,1045.555,0.0,0.0,1365.5379999999998
2014,10,N00026080,0.0,5.0,GA,1045.555,0.0,0.0,0.0,1564.483
2006,0,N00027239,0.0,2.0,IL,67.377,221.77900000000002,1.0,0.0,119.15100000000001
2007,0,N00027239,0.0,6.0,IL,119.15100000000001,182.795,0.0,1.0,221.77900000000002
2008,0,N00027239,0.0,3.0,IL,221.77900000000002,297.24,1.0,0.0,182.795
2010,0,N00027239,0.0,5.0,IL,297.24,257.499,0.0,0.0,196.61700000000002
2012,0,N00027239,0.0,4.0,IL,257.499,295.8,1.0,1.0,257.31
2014,0,N00027239,0.0,5.0,IL,295.8,0.0,0.0,0.0,310.828
2006,2,N00024875,0.0,3.0,IL,634.894,1010.308,1.0,0.0,1618.54
2007,3,N00024875,0.0,10.0,IL,1618.54,735.158,0.0,1.0,1010.308
2008,4,N00024875,0.0,7.0,IL,1010.308,616.764,0.0,0.0,735.158
2010,6,N00024875,0.0,3.0,IL,616.764,2.5,0.0,0.0,964.643
2006,2,N00024862,0.0,6.0,KY,362.64599999999996,449.42800000000005,2.0,0.0,1382.7
2007,3,N00024862,0.0,8.0,KY,1382.7,452.898,0.0,2.0,449.42800000000005
2008,4,N00024862,0.0,2.0,KY,449.42800000000005,469.57800000000003,0.0,0.0,452.898
2012,8,N00024862,0.0,9.0,KY,503.344,0.0,0.0,0.0,22.0
2006,2,N00026786,0.0,16.0,LA,357.704,8.5,1.0,1.0,332.036
2007,3,N00026786,0.0,12.0,LA,332.036,5.0,0.0,1.0,8.5
2006,2,N00026840,0.0,2.0,LA,689.8969999999997,530.217,2.0,0.0,781.706
2007,3,N00026840,0.0,9.0,LA,781.706,444.111,0.0,2.0,530.217
2008,4,N00026840,0.0,7.0,LA,530.217,814.8710000000003,0.0,0.0,444.111
2010,6,N00026840,0.2794180460857977,7.0,LA,814.8710000000003,0.0,0.0,0.0,1021.414
2006,0,N00026595,0.0,4.0,LA,491.99300000000005,252.578,0.0,0.0,299.163
2007,0,N00026595,0.0,4.0,LA,299.163,440.675,0.0,0.0,252.578
2008,0,N00026595,0.0,4.0,LA,252.578,359.78,0.0,0.0,440.675
2010,0,N00026595,0.0,3.0,LA,359.78,546.422,4.0,0.0,549.089
2012,0,N00026595,0.0,4.0,LA,546.422,576.237,4.0,0.0,2110.714
2014,0,N00026595,0.0,9.0,LA,576.237,0.0,0.0,1.0,759.638
2006,2,N00005181,0.0,4.0,MO,346.024,343.149,2.0,0.0,326.725
2007,3,N00005181,0.0,7.0,MO,326.725,286.714,0.0,2.0,343.149
2008,4,N00005181,0.0,2.0,MO,343.149,368.37699999999995,0.0,0.0,286.714
2010,6,N00005181,0.0,13.0,MO,368.37699999999995,384.499,1.0,0.0,757.007
2012,8,N00005181,0.0,20.0,MO,384.499,8.25,0.0,0.0,141.268
2006,2,N00026790,0.0,2.0,MO,140.444,98.509,0.0,0.0,275.413
2007,3,N00026790,0.0,27.0,MO,275.413,252.81099999999998,0.0,0.0,98.509
2008,4,N00026790,0.0,9.0,MO,98.509,127.0,0.0,0.0,252.81099999999998
2012,8,N00026790,0.0,21.0,MO,392.839,292.62,0.0,0.0,435.588
2014,10,N00026790,0.0,5.0,MO,292.62,0.0,0.0,0.0,450.866
2007,3,N00026166,0.0,2.0,NC,227.935,171.638,0.0,0.0,164.635
2008,4,N00026166,0.0,6.0,NC,164.635,100.749,0.0,0.0,171.638
2010,6,N00026166,0.0,2.0,NC,100.749,156.655,1.0,0.0,154.414
2012,8,N00026166,0.0,1.0,NC,156.655,223.8,3.0,1.0,168.495
2014,10,N00026166,0.0,3.0,NC,223.8,0.0,0.0,1.0,249.702
2006,2,N00026627,0.0,4.0,NC,481.495,333.223,0.0,0.0,304.827
2007,3,N00026627,0.0,3.0,NC,304.827,346.23,0.0,0.0,333.223
2008,4,N00026627,0.0,1.0,NC,333.223,266.666,0.0,0.0,346.23
2010,6,N00026627,0.0,2.0,NC,266.666,335.26099999999997,2.0,0.0,281.33799999999997
2012,8,N00026627,0.0,1.0,NC,335.26099999999997,355.43,1.0,0.0,350.349
2014,10,N00026627,0.0,3.0,NC,355.43,0.0,0.0,2.0,699.722
2006,0,N00026631,0.0,3.0,NE,342.342,72.0,0.0,0.0,360.716
2007,0,N00026631,0.0,14.0,NE,360.716,108.334,0.0,0.0,72.0
2008,0,N00026631,0.0,5.0,NE,72.0,51.375,3.0,0.0,108.334
2010,0,N00026631,0.0,7.0,NE,51.375,81.25,2.0,0.0,93.0
2012,0,N00026631,0.0,3.0,NE,81.25,170.5,1.0,0.0,187.127
2014,0,N00026631,0.0,4.0,NE,170.5,0.0,0.0,0.0,173.232
2006,2,N00027060,0.0,1.0,NY,474.99800000000016,138.67600000000002,0.0,0.0,198.93400000000003
2007,3,N00027060,0.0,4.0,NY,198.93400000000003,267.4,0.0,0.0,138.67600000000002
2008,4,N00027060,0.0,6.0,NY,138.67600000000002,248.63400000000001,0.0,0.0,267.4
2010,6,N00027060,0.0,1.0,NY,248.63400000000001,192.575,1.0,0.0,212.261
2012,8,N00027060,0.0,5.0,NY,192.575,126.875,0.0,0.0,230.40599999999998
2014,10,N00027060,0.0,2.0,NY,126.875,0.0,0.0,0.0,188.01
2006,2,N00026087,0.0,3.0,NY,456.82,342.292,1.0,0.0,617.536
2007,3,N00026087,0.0,6.0,NY,617.536,677.5169999999998,0.0,1.0,342.292
2008,4,N00026087,0.0,6.0,NY,342.292,0.85,0.0,0.0,677.5169999999998
2006,2,N00026481,0.0,2.0,OK,274.117,392.272,3.0,0.0,289.245
2007,3,N00026481,0.0,17.0,OK,289.245,467.92800000000005,0.0,3.0,392.272
2008,4,N00026481,0.0,3.0,OK,392.272,279.962,2.0,0.0,467.92800000000005
2010,6,N00026481,0.0,4.0,OK,279.962,122.0,0.0,0.0,472.87300000000016
2012,8,N00026481,0.0,1.0,OK,122.0,0.7859999999999999,0.0,0.0,1.4969999999999999
2006,2,N00027229,0.0,11.0,PA,680.569,8.054,0.0,0.0,957.9010000000001
2012,4,N00027229,0.0,19.0,PA,430.963,594.375,4.0,0.0,1042.079
2014,6,N00027229,0.0,7.0,PA,594.375,0.0,0.0,2.0,1236.526
2006,0,N00001579,0.0,1.0,PA,279.546,445.01599999999996,0.0,0.0,309.471
2007,0,N00001579,0.0,12.0,PA,309.471,653.613,0.0,0.0,445.01599999999996
2008,0,N00001579,0.0,4.0,PA,445.01599999999996,537.7819999999998,0.0,0.0,653.613
2010,0,N00001579,0.0,5.0,PA,537.7819999999998,580.953,0.0,1.0,601.04
2012,0,N00001579,0.0,11.0,PA,580.953,300.763,2.0,0.0,631.664
2014,0,N00001579,0.0,4.0,PA,300.763,0.0,0.0,0.0,7.5
2006,2,N00026171,0.0,3.0,PA,379.212,339.44699999999995,0.0,0.0,199.828
2007,3,N00026171,0.0,10.0,PA,199.828,372.499,0.0,0.0,339.44699999999995
2008,4,N00026171,0.0,1.0,PA,339.44699999999995,418.70300000000003,0.0,0.0,372.499
2010,6,N00026171,0.0,5.0,PA,418.70300000000003,374.902,1.0,0.0,956.301
2012,8,N00026171,0.0,13.0,PA,374.902,348.23699999999997,1.0,1.0,453.671
2014,10,N00026171,0.0,2.0,PA,348.23699999999997,0.0,0.0,0.0,643.29
2007,3,N00026264,0.0,19.0,PR,12.579,4.0,0.0,0.0,15.475
2008,4,N00026264,0.0,4.0,PR,15.475,0.0,0.0,0.0,4.0
2006,2,N00026148,0.0,9.0,TX,106.277,63.021,1.0,0.0,132.403
2007,3,N00026148,0.0,15.0,TX,132.403,117.387,0.0,1.0,63.021
2008,4,N00026148,0.0,10.0,TX,63.021,62.5,0.0,0.0,117.387
2010,6,N00026148,0.0,2.0,TX,62.5,41.5,0.0,0.0,94.34
2012,8,N00026148,0.0,3.0,TX,41.5,84.694,1.0,0.0,84.721
2014,10,N00026148,0.0,2.0,TX,84.694,0.0,0.0,0.0,133.07299999999998
2006,2,N00026457,0.0,4.0,TX,196.808,127.44200000000001,1.0,0.0,186.80599999999998
2007,3,N00026457,0.0,9.0,TX,186.80599999999998,137.297,0.0,1.0,127.44200000000001
2008,4,N00026457,0.0,9.0,TX,127.44200000000001,121.075,0.0,0.0,137.297
2010,6,N00026457,0.0,6.0,TX,121.075,177.838,0.0,0.0,139.83700000000002
2012,8,N00026457,0.0,11.0,TX,177.838,170.003,2.0,2.0,196.386
2014,10,N00026457,0.0,9.0,TX,170.003,0.0,0.0,0.0,212.69400000000002
2006,2,N00026686,0.0,3.0,TX,177.69099999999997,105.01100000000001,1.0,0.0,166.525
2007,3,N00026686,0.0,9.0,TX,166.525,191.68400000000003,0.0,1.0,105.01100000000001
2008,4,N00026686,0.0,2.0,TX,105.01100000000001,106.95,2.0,0.0,191.68400000000003
2010,6,N00026686,0.2751861144056199,2.0,TX,106.95,58.0,0.0,0.0,119.61
2012,8,N00026686,0.0,2.0,TX,58.0,64.5,0.0,0.0,146.06
2014,10,N00026686,0.0,3.0,TX,64.5,0.0,0.0,0.0,135.01
2006,2,N00026460,0.0,5.0,TX,197.53599999999997,178.5,1.0,0.0,201.72299999999998
2007,3,N00026460,0.0,6.0,TX,201.72299999999998,447.93800000000016,0.0,1.0,178.5
2008,4,N00026460,0.0,1.0,TX,178.5,287.098,1.0,0.0,447.93800000000016
2010,6,N00026460,0.0,1.0,TX,287.098,248.19400000000002,1.0,0.0,220.12099999999998
2012,8,N00026460,0.0,5.0,TX,248.19400000000002,430.25300000000004,3.0,0.0,256.063
2014,10,N00026460,0.0,7.0,TX,430.25300000000004,0.0,0.0,0.0,423.744
2006,2,N00026041,0.0,3.0,TX,159.51,193.545,1.0,0.0,267.38
2007,3,N00026041,0.0,5.0,TX,267.38,287.839,0.0,1.0,193.545
2008,4,N00026041,0.0,4.0,TX,193.545,184.49900000000002,0.0,0.0,287.839
2010,6,N00026041,0.0,1.0,TX,184.49900000000002,278.249,2.0,0.0,242.88099999999997
2012,8,N00026041,0.0,1.0,TX,278.249,439.13300000000004,1.0,0.0,409.663
2014,10,N00026041,0.0,1.0,TX,439.13300000000004,0.0,0.0,0.0,553.028
2006,2,N00026710,0.0,2.0,TX,198.83700000000002,172.17700000000005,0.0,0.0,236.729
2007,3,N00026710,0.0,1.0,TX,236.729,274.04200000000003,0.0,0.0,172.17700000000005
