date,years_exp,cid,cfcontrol,leg_totalbills,state,amtsumlag_1,amtsumfwd_1,billsumfwd_1,billsum,amtsum,unemplag_1,logleg_totalbills,logamtsumlag_1,logamtsumfwd_1,logamtsum,exp_5_9,exp_10_19,exp20,post2009years,amtsum_5to9exp,amtsum_10to19exp,amtsum_exp20,amtsumlag1_5to9exp,amtsumlag1_10to19exp,amtsumlag1_exp20,amtsumfwd1_5to9exp,amtsumfwd1_10to19exp,amtsumfwd1_exp20,amtsum_post2009years,amtsumfwd1_post2009years,amtsumlag1_post2009years,logamtsum_5to9exp,logamtsum_10to19exp,logamtsum_exp20,logamtsumlag1_5to9exp,logamtsumlag1_10to19exp,logamtsumlag1_exp20,logamtsumfwd1_5to9exp,logamtsumfwd1_10to19exp,logamtsumfwd1_exp20,logamtsum_post2009years,logamtsumfwd1_post2009years,logamtsumlag1_post2009years
2008,24,N00005656,0.0,8.0,TX,602.197,587.85,1.0,0.0,768.9689999999997,4.3,2.0794415416798357,6.400584634301581,6.37647181331375,6.645050656599461,0,0,1,2008,0.0,0.0,768.9689999999997,0.0,0.0,602.197,0.0,0.0,587.85,1544089.7519999994,1180402.8,1209211.5760000001,0.0,0.0,6.645050656599461,0.0,0.0,6.400584634301581,0.0,0.0,6.37647181331375,13343.261718451718,12803.95540113401,12852.373945677575
2010,26,N00005656,0.0,3.0,TX,587.85,321.895,3.0,0.0,610.986,7.6,1.0986122886681098,6.37647181331375,5.774225405409974,6.415074045652127,0,0,1,1,0.0,0.0,610.986,0.0,0.0,587.85,0.0,0.0,321.895,610.986,321.895,587.85,0.0,0.0,6.415074045652127,0.0,0.0,6.37647181331375,0.0,0.0,5.774225405409974,6.415074045652127,5.774225405409974,6.37647181331375
2012,28,N00005656,0.0,1.0,TX,321.895,309.955,1.0,0.0,453.384,7.8,0.0,5.774225405409974,5.736427125651949,6.116739448522661,0,0,1,1,0.0,0.0,453.384,0.0,0.0,321.895,0.0,0.0,309.955,453.384,309.955,321.895,0.0,0.0,6.116739448522661,0.0,0.0,5.774225405409974,0.0,0.0,5.736427125651949,6.116739448522661,5.736427125651949,5.774225405409974
2014,30,N00005656,0.0,2.0,TX,309.955,0.0,0.0,1.0,353.44,6.2,0.6931471805599453,5.736427125651949,0.0,5.867713739671807,0,0,1,1,0.0,0.0,353.44,0.0,0.0,309.955,0.0,0.0,0.0,353.44,0.0,309.955,0.0,0.0,5.867713739671807,0.0,0.0,5.736427125651949,0.0,0.0,0.0,5.867713739671807,0.0,5.736427125651949
2006,12,N00000423,0.0,7.0,NH,160.378,0.0,0.0,0.0,705.529,3.6,1.9459101490553132,5.077533528918286,0.0,6.558947876046923,0,1,0,2006,0.0,705.529,0.0,0.0,160.378,0.0,0.0,0.0,0.0,1415291.1739999999,0.0,321718.268,0.0,6.558947876046923,0.0,0.0,5.077533528918286,0.0,0.0,0.0,0.0,13157.249439350127,0.0,10185.532259010082
2012,14,N00000423,0.0,2.0,NH,489.121,0.0,0.0,1.0,923.046,5.4,0.6931471805599453,6.192609902628495,0.0,6.827679070747463,0,1,0,1,0.0,923.046,0.0,0.0,489.121,0.0,0.0,0.0,0.0,923.046,0.0,489.121,0.0,6.827679070747463,0.0,0.0,6.192609902628495,0.0,0.0,0.0,0.0,6.827679070747463,0.0,6.192609902628495
2008,34,N00004643,0.0,24.0,MT,2191.7470000000008,245.25,5.0,3.0,1192.476,3.6,3.1780538303479458,7.69245422169851,5.502278098445473,7.083787096773807,0,0,1,2008,0.0,0.0,1192.476,0.0,0.0,2191.7470000000008,0.0,0.0,245.25,2394491.808,492462.0,4401027.976000002,0.0,0.0,7.083787096773807,0.0,0.0,7.69245422169851,0.0,0.0,5.502278098445473,14224.244490321804,11048.57442167851,15446.448077170608
2014,39,N00004643,0.0,4.0,MT,981.291,0.0,0.0,2.0,0.0,5.4,1.3862943611198906,6.888869051663205,0.0,0.0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,981.291,0.0,0.0,0.0,0.0,0.0,981.291,0.0,0.0,0.0,0.0,0.0,6.888869051663205,0.0,0.0,0.0,0.0,0.0,6.888869051663205
2006,14,N00009774,0.0,3.0,CA,243.057,490.442,4.0,0.0,356.599,5.4,1.0986122886681098,5.493295983735035,6.195307025326673,5.876611901162629,0,1,0,2006,0.0,356.599,0.0,0.0,243.057,0.0,0.0,490.442,0.0,715337.5939999999,983826.652,487572.342,0.0,5.876611901162629,0.0,0.0,5.493295983735035,0.0,0.0,6.195307025326673,0.0,11788.483473732234,12427.785892805307,11019.55174337248
2008,16,N00009774,0.0,3.0,CA,490.442,581.948,0.0,0.0,581.131,5.4,1.0986122886681098,6.195307025326673,6.366381096660712,6.364976204758481,0,1,0,2008,0.0,581.131,0.0,0.0,490.442,0.0,0.0,581.948,0.0,1166911.048,1168551.584,984807.536,0.0,6.364976204758481,0.0,0.0,6.195307025326673,0.0,0.0,6.366381096660712,0.0,12780.87221915503,12783.693242094709,12440.17650685596
2010,18,N00009774,0.0,2.0,CA,581.948,541.295,0.0,0.0,550.067,11.2,0.6931471805599453,6.366381096660712,6.293964416738286,6.310040088989102,0,1,0,1,0.0,550.067,0.0,0.0,581.948,0.0,0.0,541.295,0.0,550.067,541.295,581.948,0.0,6.310040088989102,0.0,0.0,6.366381096660712,0.0,0.0,6.293964416738286,0.0,6.310040088989102,6.293964416738286,6.366381096660712
2012,20,N00009774,0.0,2.0,CA,541.295,562.3919999999998,0.0,0.0,705.99,11.7,0.6931471805599453,6.293964416738286,6.332199115644215,6.559601073086978,0,0,1,1,0.0,0.0,705.99,0.0,0.0,541.295,0.0,0.0,562.3919999999998,705.99,562.3919999999998,541.295,0.0,0.0,6.559601073086978,0.0,0.0,6.293964416738286,0.0,0.0,6.332199115644215,6.559601073086978,6.332199115644215,6.293964416738286
2014,22,N00009774,0.0,1.0,CA,562.3919999999998,0.0,0.0,0.0,652.512,8.9,0.0,6.332199115644215,0.0,6.480829529832337,0,0,1,1,0.0,0.0,652.512,0.0,0.0,562.3919999999998,0.0,0.0,0.0,652.512,0.0,562.3919999999998,0.0,0.0,6.480829529832337,0.0,0.0,6.332199115644215,0.0,0.0,0.0,6.480829529832337,0.0,6.332199115644215
2006,24,N00008094,0.0,3.0,CA,182.85,247.6,6.0,0.0,96.977,5.4,1.0986122886681098,5.20866614459539,5.511814540810441,4.574473836985494,0,0,1,2006,0.0,0.0,96.977,0.0,0.0,182.85,0.0,0.0,247.6,194535.862,496685.6,366797.1,0.0,0.0,4.574473836985494,0.0,0.0,5.20866614459539,0.0,0.0,5.511814540810441,9176.3945169929,11056.699968865745,10448.584286058353
2008,26,N00008094,0.0,18.0,CA,247.6,378.032,4.0,4.0,244.913,5.4,2.8903717578961645,5.511814540810441,5.934978848121119,5.500903045440251,0,0,1,2008,0.0,0.0,244.913,0.0,0.0,247.6,0.0,0.0,378.032,491785.304,759088.2559999999,497180.8,0.0,0.0,5.500903045440251,0.0,0.0,5.511814540810441,0.0,0.0,5.934978848121119,11045.813315244024,11917.437527027207,11067.723597947366
2010,28,N00008094,0.0,3.0,CA,378.032,385.427,2.0,1.0,173.0,11.2,1.0986122886681098,5.934978848121119,5.954351810609933,5.153291594497779,0,0,1,1,0.0,0.0,173.0,0.0,0.0,378.032,0.0,0.0,385.427,173.0,385.427,378.032,0.0,0.0,5.153291594497779,0.0,0.0,5.934978848121119,0.0,0.0,5.954351810609933,5.153291594497779,5.954351810609933,5.934978848121119
2012,30,N00008094,0.0,8.0,CA,385.427,0.0,0.0,2.0,1955.989,11.7,2.0794415416798357,5.954351810609933,0.0,7.578651226857068,0,0,1,1,0.0,0.0,1955.989,0.0,0.0,385.427,0.0,0.0,0.0,1955.989,0.0,385.427,0.0,0.0,7.578651226857068,0.0,0.0,5.954351810609933,0.0,0.0,0.0,7.578651226857068,0.0,5.954351810609933
2006,7,N00006981,0.0,3.0,CA,8.0,129.826,0.0,0.0,2046.652,5.4,1.0986122886681098,2.0794415416798357,4.866195092377398,7.623960566323623,1,0,0,2006,2046.652,0.0,0.0,8.0,0.0,0.0,129.826,0.0,0.0,4105583.912,260430.95599999998,16048.0,7.623960566323623,0.0,0.0,2.0794415416798357,0.0,0.0,4.866195092377398,0.0,0.0,15293.664896045188,9761.587355309059,4171.359732609751
2008,9,N00006981,0.0,2.0,CA,129.826,221.4,0.0,0.0,282.123,5.4,0.6931471805599453,4.866195092377398,5.399971020274537,5.6423431460563025,1,0,0,2008,282.123,0.0,0.0,129.826,0.0,0.0,221.4,0.0,0.0,566502.9839999999,444571.2,260690.60799999998,5.6423431460563025,0.0,0.0,4.866195092377398,0.0,0.0,5.399971020274537,0.0,0.0,11329.825037281056,10843.141808711269,9771.319745493814
2010,11,N00006981,0.0,1.0,CA,221.4,317.0,1.0,0.0,220.078,11.2,0.0,5.399971020274537,5.75890177387728,5.393982028970519,0,1,0,1,0.0,220.078,0.0,0.0,221.4,0.0,0.0,317.0,0.0,220.078,317.0,221.4,0.0,5.393982028970519,0.0,0.0,5.399971020274537,0.0,0.0,5.75890177387728,0.0,5.393982028970519,5.75890177387728,5.399971020274537
2012,13,N00006981,0.0,14.0,CA,317.0,10.0,0.0,0.0,1464.098,11.7,2.6390573296152584,5.75890177387728,2.302585092994046,7.288994632171593,0,1,0,1,0.0,1464.098,0.0,0.0,317.0,0.0,0.0,10.0,0.0,1464.098,10.0,317.0,0.0,7.288994632171593,0.0,0.0,5.75890177387728,0.0,0.0,2.302585092994046,0.0,7.288994632171593,2.302585092994046,5.75890177387728
2008,16,N00002674,0.0,8.0,GA,317.7,249.723,0.0,0.0,330.367,4.5,2.0794415416798357,5.761107541275471,5.520352303576452,5.800204157723965,0,1,0,2008,0.0,330.367,0.0,0.0,317.7,0.0,0.0,249.723,0.0,663376.936,501443.78400000004,637941.6,0.0,5.800204157723965,0.0,0.0,5.761107541275471,0.0,0.0,5.520352303576452,0.0,11646.809948709722,11084.867425581515,11568.303942881144
2012,20,N00002674,0.0,26.0,GA,352.99800000000016,423.166,0.0,0.0,466.55,10.2,3.258096538021482,5.866462391194867,6.047764537051988,6.145365195680031,0,0,1,1,0.0,0.0,466.55,0.0,0.0,352.99800000000016,0.0,0.0,423.166,466.55,423.166,352.99800000000016,0.0,0.0,6.145365195680031,0.0,0.0,5.866462391194867,0.0,0.0,6.047764537051988,6.145365195680031,6.047764537051988,5.866462391194867
2014,22,N00002674,0.0,2.0,GA,423.166,0.0,0.0,0.0,432.888,8.2,0.6931471805599453,6.047764537051988,0.0,6.0704790340360075,0,0,1,1,0.0,0.0,432.888,0.0,0.0,423.166,0.0,0.0,0.0,432.888,0.0,423.166,0.0,0.0,6.0704790340360075,0.0,0.0,6.047764537051988,0.0,0.0,0.0,6.0704790340360075,0.0,6.047764537051988
2006,11,N00007727,0.0,4.0,OR,177.264,297.983,2.0,0.0,221.556,6.2,1.3862943611198906,5.177640146778317,5.697036437898298,5.400675379201607,0,1,0,2006,0.0,221.556,0.0,0.0,177.264,0.0,0.0,297.983,0.0,444441.336,597753.898,355591.58400000003,0.0,5.400675379201607,0.0,0.0,5.177640146778317,0.0,0.0,5.697036437898298,0.0,10833.754810678423,11428.255094423985,10386.346134437304
2008,13,N00007727,0.0,18.0,OR,297.983,374.008,0.0,0.0,407.546,5.2,2.8903717578961645,5.697036437898298,5.924277187560093,6.010153809745645,0,1,0,2008,0.0,407.546,0.0,0.0,297.983,0.0,0.0,374.008,0.0,818352.368,751008.064,598349.8640000001,0.0,6.010153809745645,0.0,0.0,5.697036437898298,0.0,0.0,5.924277187560093,0.0,12068.388849969255,11895.948592620667,11439.649167299782
2010,15,N00007727,0.0,13.0,OR,374.008,316.853,1.0,0.0,428.859,11.3,2.5649493574615367,5.924277187560093,5.758437943927323,6.061128193575087,0,1,0,1,0.0,428.859,0.0,0.0,374.008,0.0,0.0,316.853,0.0,428.859,316.853,374.008,0.0,6.061128193575087,0.0,0.0,5.924277187560093,0.0,0.0,5.758437943927323,0.0,6.061128193575087,5.758437943927323,5.924277187560093
2012,17,N00007727,0.0,23.0,OR,316.853,384.824,3.0,0.0,472.963,9.5,3.1354942159291497,5.758437943927323,5.95278608690899,6.159017161330788,0,17,0,1,0.0,8040.371,0.0,0.0,5386.501,0.0,0.0,6542.008,0.0,472.963,384.824,316.853,0.0,104.7032917426234,0.0,0.0,97.89344504676448,0.0,0.0,101.19736347745283,0.0,6.159017161330788,5.95278608690899,5.758437943927323
2014,19,N00007727,0.0,9.0,OR,384.824,0.0,0.0,1.0,449.485,7.9,2.1972245773362196,5.95278608690899,0.0,6.108102482943302,0,1,0,1,0.0,449.485,0.0,0.0,384.824,0.0,0.0,0.0,0.0,449.485,0.0,384.824,0.0,6.108102482943302,0.0,0.0,5.95278608690899,0.0,0.0,0.0,0.0,6.108102482943302,0.0,5.95278608690899
2006,16,N00003675,0.0,3.0,OH,378.253,1065.118,0.0,1.0,1633.9679999999994,5.9,1.0986122886681098,5.9355632838994055,6.970840870127932,7.398766691384853,0,1,0,2006,0.0,1633.9679999999994,0.0,0.0,378.253,0.0,0.0,1065.118,0.0,3277739.807999999,2136626.708,758775.5179999999,0.0,7.398766691384853,0.0,0.0,5.9355632838994055,0.0,0.0,6.970840870127932,0.0,14841.925982918014,13983.506785476633,11906.739947502207
2008,18,N00003675,0.0,2.0,OH,1065.118,1101.57,2.0,1.0,1253.165,5.6,0.6931471805599453,6.970840870127932,7.004491713928148,7.133427630184997,0,1,0,2008,0.0,1253.165,0.0,0.0,1065.118,0.0,0.0,1101.57,0.0,2516355.32,2211952.56,2138756.9439999997,0.0,7.133427630184997,0.0,0.0,6.970840870127932,0.0,0.0,7.004491713928148,0.0,14323.922681411474,14065.019361567722,13997.448467216887
2006,24,N00002171,0.0,4.0,VA,408.946,627.294,5.0,0.0,556.283,3.6,1.3862943611198906,6.013583117986308,6.441415330255424,6.321277157563438,0,0,1,2006,0.0,0.0,556.283,0.0,0.0,408.946,0.0,0.0,627.294,1115903.698,1258351.764,820345.6760000001,0.0,0.0,6.321277157563438,0.0,0.0,6.013583117986308,0.0,0.0,6.441415330255424,12680.481978072257,12921.47915249238,12063.247734680535
2008,26,N00002171,0.0,4.0,VA,627.294,604.7090000000002,2.0,0.0,638.548,3.0,1.3862943611198906,6.441415330255424,6.404747350581673,6.459196848841211,0,0,1,2008,0.0,0.0,638.548,0.0,0.0,627.294,0.0,0.0,604.7090000000002,1282204.384,1214255.6720000003,1259606.352,0.0,0.0,6.459196848841211,0.0,0.0,6.441415330255424,0.0,0.0,6.404747350581673,12970.067272473152,12860.732679968,12934.361983152892
2010,28,N00002171,0.0,3.0,VA,604.7090000000002,2.391,0.0,2.0,1118.153,6.7,1.0986122886681098,6.404747350581673,0.8717116884761876,7.019433495872302,0,0,1,1,0.0,0.0,1118.153,0.0,0.0,604.7090000000002,0.0,0.0,2.391,1118.153,2.391,604.7090000000002,0.0,0.0,7.019433495872302,0.0,0.0,6.404747350581673,0.0,0.0,0.8717116884761876,7.019433495872302,0.8717116884761876,6.404747350581673
2010,28,N00006692,0.0,23.0,CA,868.5419999999997,8.402000000000001,9.0,0.0,6917.684,11.2,3.1354942159291497,6.766815943751958,2.1284697727471906,8.841836310512244,0,0,1,1,0.0,0.0,6917.684,0.0,0.0,868.5419999999997,0.0,0.0,8.402000000000001,6917.684,8.402000000000001,868.5419999999997,0.0,0.0,8.841836310512244,0.0,0.0,6.766815943751958,0.0,0.0,2.1284697727471906,8.841836310512244,2.1284697727471906,6.766815943751958
2006,14,N00002713,0.0,2.0,FL,106.5,191.403,1.0,0.0,183.87,3.7,0.6931471805599453,4.66814498514948,5.254381152877209,5.21422898616575,0,1,0,2006,0.0,183.87,0.0,0.0,106.5,0.0,0.0,191.403,0.0,368843.22000000003,383954.418,213639.0,0.0,5.21422898616575,0.0,0.0,4.66814498514948,0.0,0.0,5.254381152877209,0.0,10459.743346248495,10540.28859267168,9364.298840209856
2008,16,N00002713,0.0,4.0,FL,191.403,273.228,0.0,0.0,157.635,4.0,1.3862943611198906,5.254381152877209,5.610306611464028,5.06028223398567,0,1,0,2008,0.0,157.635,0.0,0.0,191.403,0.0,0.0,273.228,0.0,316531.07999999996,548641.824,384337.224,0.0,5.06028223398567,0.0,0.0,5.254381152877209,0.0,0.0,5.610306611464028,0.0,10161.046725843225,11265.49567581977,10550.797354977436
2010,18,N00002713,0.0,6.0,FL,273.228,126.5,0.0,0.0,204.586,10.4,1.791759469228055,5.610306611464028,4.840242308167575,5.320988424978888,0,1,0,1,0.0,204.586,0.0,0.0,273.228,0.0,0.0,126.5,0.0,204.586,126.5,273.228,0.0,5.320988424978888,0.0,0.0,5.610306611464028,0.0,0.0,4.840242308167575,0.0,5.320988424978888,4.840242308167575,5.610306611464028
2012,20,N00002713,0.0,3.0,FL,126.5,135.375,0.0,0.0,221.07,10.0,1.0986122886681098,4.840242308167575,4.908048705321154,5.398479393447017,0,0,1,1,0.0,0.0,221.07,0.0,0.0,126.5,0.0,0.0,135.375,221.07,135.375,126.5,0.0,0.0,5.398479393447017,0.0,0.0,4.840242308167575,0.0,0.0,4.908048705321154,5.398479393447017,4.908048705321154,4.840242308167575
2014,22,N00002713,0.0,1.0,FL,135.375,0.0,0.0,0.0,199.0,7.3,0.0,4.908048705321154,0.0,5.293304824724492,0,0,1,1,0.0,0.0,199.0,0.0,0.0,135.375,0.0,0.0,0.0,199.0,0.0,135.375,0.0,0.0,5.293304824724492,0.0,0.0,4.908048705321154,0.0,0.0,0.0,5.293304824724492,0.0,4.908048705321154
2006,14,N00003535,0.0,7.0,OH,389.785,285.635,3.0,1.0,6145.791,5.9,1.9459101490553132,5.96559530506059,5.654714771976519,8.723522736254749,0,1,0,2006,0.0,6145.791,0.0,0.0,389.785,0.0,0.0,285.635,0.0,12328456.746000001,572983.8099999999,781908.7100000001,0.0,8.723522736254749,0.0,0.0,5.96559530506059,0.0,0.0,5.654714771976519,0.0,17499.386608927027,11343.357832584898,11966.984181951542
2012,20,N00003535,0.0,74.0,OH,1010.05,502.074,9.0,1.0,5669.469,8.8,4.30406509320417,6.917755113560471,6.218747519186456,8.642850741542638,0,0,1,1,0.0,0.0,5669.469,0.0,0.0,1010.05,0.0,0.0,502.074,5669.469,502.074,1010.05,0.0,0.0,8.642850741542638,0.0,0.0,6.917755113560471,0.0,0.0,6.218747519186456,8.642850741542638,6.218747519186456,6.917755113560471
2010,16,N00005244,0.0,8.0,KS,10.5,0.5,0.0,0.0,34.5,6.9,2.0794415416798357,2.3513752571634776,-0.6931471805599453,3.5409593240373143,0,1,0,1,0.0,34.5,0.0,0.0,10.5,0.0,0.0,0.5,0.0,34.5,0.5,10.5,0.0,3.5409593240373143,0.0,0.0,2.3513752571634776,0.0,-0.0,-0.6931471805599453,-0.0,3.5409593240373143,-0.6931471805599453,2.3513752571634776
2010,24,N00003437,0.0,3.0,KY,289.331,0.0,0.0,0.0,3.0,10.3,1.0986122886681098,5.667571361443593,0.0,1.0986122886681098,0,0,1,1,0.0,0.0,3.0,0.0,0.0,289.331,0.0,0.0,0.0,3.0,0.0,289.331,0.0,0.0,1.0986122886681098,0.0,0.0,5.667571361443593,0.0,0.0,0.0,1.0986122886681098,0.0,5.667571361443593
2010,16,N00002221,0.0,10.0,NC,1677.335,57.279,3.0,0.0,2581.132,10.6,2.302585092994046,7.424961503352373,4.0479340643994375,7.855983341378699,0,1,0,1,0.0,2581.132,0.0,0.0,1677.335,0.0,0.0,57.279,0.0,2581.132,57.279,1677.335,0.0,7.855983341378699,0.0,0.0,7.424961503352373,0.0,0.0,4.0479340643994375,0.0,7.855983341378699,4.0479340643994375,7.424961503352373
2006,24,N00000010,0.0,4.0,IN,111.548,208.496,0.0,0.0,101.776,5.5,1.3862943611198906,4.714454991538072,5.33991985640255,4.622774319936449,0,0,1,2006,0.0,0.0,101.776,0.0,0.0,111.548,0.0,0.0,208.496,204162.656,418242.976,223765.288,0.0,0.0,4.622774319936449,0.0,0.0,4.714454991538072,0.0,0.0,5.33991985640255,9273.285285792515,10711.879231943514,9457.196713025372
2008,26,N00000010,0.0,5.0,IN,208.496,121.75,0.0,0.0,135.961,4.6,1.6094379124341003,5.33991985640255,4.801969761962699,4.912368079905309,0,0,1,2008,0.0,0.0,135.961,0.0,0.0,208.496,0.0,0.0,121.75,273009.688,244474.0,418659.968,0.0,0.0,4.912368079905309,0.0,0.0,5.33991985640255,0.0,0.0,4.801969761962699,9864.03510444986,9642.355282021099,10722.55907165632
2010,28,N00000010,0.0,5.0,IN,121.75,85.87799999999999,1.0,0.0,137.764,10.3,1.6094379124341003,4.801969761962699,4.452927684430135,4.92554207626253,0,0,1,1,0.0,0.0,137.764,0.0,0.0,121.75,0.0,0.0,85.87799999999999,137.764,85.87799999999999,121.75,0.0,0.0,4.92554207626253,0.0,0.0,4.801969761962699,0.0,0.0,4.452927684430135,4.92554207626253,4.452927684430135,4.801969761962699
2012,30,N00000010,0.0,33.0,IN,85.87799999999999,0.0,0.0,0.0,9.0,9.1,3.4965075614664802,4.452927684430135,0.0,2.1972245773362196,0,0,1,1,0.0,0.0,9.0,0.0,0.0,85.87799999999999,0.0,0.0,0.0,9.0,0.0,85.87799999999999,0.0,0.0,2.1972245773362196,0.0,0.0,4.452927684430135,0.0,0.0,0.0,2.1972245773362196,0.0,4.452927684430135
2006,14,N00003924,0.0,4.0,IN,264.045,176.0,0.0,0.0,325.3040000000001,5.5,1.3862943611198906,5.576119543166046,5.170483995038151,5.784760129745545,0,1,0,2006,0.0,325.3040000000001,0.0,0.0,264.045,0.0,0.0,176.0,0.0,652559.8240000001,353056.0,529674.27,0.0,5.784760129745545,0.0,0.0,5.576119543166046,0.0,0.0,5.170483995038151,0.0,11604.228820269564,10371.990894046532,11185.695803591088
2008,16,N00003924,0.0,12.0,IN,176.0,251.625,0.0,0.0,389.074,4.6,2.4849066497880004,5.170483995038151,5.527939883959956,5.963769556889223,0,1,0,2008,0.0,389.074,0.0,0.0,176.0,0.0,0.0,251.625,0.0,781260.5920000001,505263.0,353408.0,0.0,5.963769556889223,0.0,0.0,5.170483995038151,0.0,0.0,5.527939883959956,0.0,11975.24927023356,11100.10328699159,10382.331862036608
2010,18,N00003924,0.0,3.0,IN,251.625,0.0,0.0,0.0,5.625,10.3,1.0986122886681098,5.527939883959956,0.0,1.7272209480904839,0,1,0,1,0.0,5.625,0.0,0.0,251.625,0.0,0.0,0.0,0.0,5.625,0.0,251.625,0.0,1.7272209480904839,0.0,0.0,5.527939883959956,0.0,0.0,0.0,0.0,1.7272209480904839,0.0,5.527939883959956
2006,14,N00007099,0.0,1.0,CA,182.15,170.175,0.0,0.0,174.225,5.4,0.0,5.204830523454572,5.1368273193340155,5.160347567324583,0,1,0,2006,0.0,174.225,0.0,0.0,182.15,0.0,0.0,170.175,0.0,349495.35,341371.05000000005,365392.9,0.0,5.160347567324583,0.0,0.0,5.204830523454572,0.0,0.0,5.1368273193340155,0.0,10351.657220053114,10304.475602584034,10440.890030049872
2008,16,N00007099,0.0,4.0,CA,170.175,369.875,0.0,0.0,233.765,5.4,1.3862943611198906,5.1368273193340155,5.9131651107203735,5.454316337232912,0,1,0,2008,0.0,233.765,0.0,0.0,170.175,0.0,0.0,369.875,0.0,469400.12,742709.0,341711.4,0.0,5.454316337232912,0.0,0.0,5.1368273193340155,0.0,0.0,5.9131651107203735,0.0,10952.267205163687,11873.63554232651,10314.749257222704
2010,18,N00007099,0.0,1.0,CA,369.875,257.529,0.0,0.0,1010.678,11.2,0.0,5.9131651107203735,5.551132335121705,6.918376671751596,0,1,0,1,0.0,1010.678,0.0,0.0,369.875,0.0,0.0,257.529,0.0,1010.678,257.529,369.875,0.0,6.918376671751596,0.0,0.0,5.9131651107203735,0.0,0.0,5.551132335121705,0.0,6.918376671751596,5.551132335121705,5.9131651107203735
2012,20,N00007099,0.0,2.0,CA,257.529,284.9,0.0,0.0,257.093,11.7,0.6931471805599453,5.551132335121705,5.652138241503862,5.549437887141173,0,0,1,1,0.0,0.0,257.093,0.0,0.0,257.529,0.0,0.0,284.9,257.093,284.9,257.529,0.0,0.0,5.549437887141173,0.0,0.0,5.551132335121705,0.0,0.0,5.652138241503862,5.549437887141173,5.652138241503862,5.551132335121705
2014,22,N00007099,0.0,3.0,CA,284.9,0.0,0.0,0.0,377.82,8.9,1.0986122886681098,5.652138241503862,0.0,5.934417891728707,0,0,1,1,0.0,0.0,377.82,0.0,0.0,284.9,0.0,0.0,0.0,377.82,0.0,284.9,0.0,0.0,5.934417891728707,0.0,0.0,5.652138241503862,0.0,0.0,0.0,5.934417891728707,0.0,5.652138241503862
2006,16,N00008086,0.0,1.0,MI,325.475,630.1419999999998,1.0,0.0,550.955,6.8,0.0,5.785285653783461,6.445945190812926,6.311653136126294,0,1,0,2006,0.0,550.955,0.0,0.0,325.475,0.0,0.0,630.1419999999998,0.0,1105215.73,1264064.8519999997,652902.8500000001,0.0,6.311653136126294,0.0,0.0,5.785285653783461,0.0,0.0,6.445945190812926,0.0,12661.176191069346,12930.56605277073,11605.283021489624
2008,18,N00008086,0.0,1.0,MI,630.1419999999998,850.9730000000003,0.0,0.0,1046.901,7.0,0.0,6.445945190812926,6.746380400690497,6.953589650525923,0,1,0,2008,0.0,1046.901,0.0,0.0,630.1419999999998,0.0,0.0,850.9730000000003,0.0,2102177.208,1708753.7840000007,1265325.1359999997,0.0,6.953589650525923,0.0,0.0,6.445945190812926,0.0,0.0,6.746380400690497,0.0,13962.808018256053,13546.731844586518,12943.457943152356
2010,20,N00008086,0.0,3.0,MI,850.9730000000003,1659.259,5.0,0.0,1513.905,13.7,1.0986122886681098,6.746380400690497,7.414126396148736,7.322447684340433,0,0,1,1,0.0,0.0,1513.905,0.0,0.0,850.9730000000003,0.0,0.0,1659.259,1513.905,1659.259,850.9730000000003,0.0,0.0,7.322447684340433,0.0,0.0,6.746380400690497,0.0,0.0,7.414126396148736,7.322447684340433,7.414126396148736,6.746380400690497
2012,22,N00008086,0.0,7.0,MI,1659.259,1613.708,5.0,2.0,1622.9229999999998,10.4,1.9459101490553132,7.414126396148736,7.386289915485988,7.391984123382358,0,0,1,1,0.0,0.0,1622.9229999999998,0.0,0.0,1659.259,0.0,0.0,1613.708,1622.9229999999998,1613.708,1659.259,0.0,0.0,7.391984123382358,0.0,0.0,7.414126396148736,0.0,0.0,7.386289915485988,7.391984123382358,7.386289915485988,7.414126396148736
2014,24,N00008086,0.0,12.0,MI,1613.708,0.0,0.0,7.0,171.7,8.8,2.4849066497880004,7.386289915485988,0.0,5.14574876790343,0,0,1,1,0.0,0.0,171.7,0.0,0.0,1613.708,0.0,0.0,0.0,171.7,0.0,1613.708,0.0,0.0,5.14574876790343,0.0,0.0,7.386289915485988,0.0,0.0,0.0,5.14574876790343,0.0,7.386289915485988
2006,8,N00007836,0.0,8.0,WA,115.72,6.144,2.0,0.0,1143.744,5.6,2.0794415416798357,4.751173480107934,1.815475995845371,7.042062370674332,1,0,0,2006,1143.744,0.0,0.0,115.72,0.0,0.0,6.144,0.0,0.0,2294350.4639999997,12324.864,232134.32,7.042062370674332,0.0,0.0,4.751173480107934,0.0,0.0,1.815475995845371,0.0,0.0,14126.37711557271,3641.844847665814,9530.854001096517
2012,14,N00007836,0.0,14.0,WA,112.461,1.0,1.0,0.0,332.351,9.3,2.6390573296152584,4.722606494875029,0.0,5.806191639359249,0,1,0,1,0.0,332.351,0.0,0.0,112.461,0.0,0.0,1.0,0.0,332.351,1.0,112.461,0.0,5.806191639359249,0.0,0.0,4.722606494875029,0.0,0.0,0.0,0.0,5.806191639359249,0.0,4.722606494875029
